DATAFLOW,FREQ,REF_AREA,DATA_TYPE,MEASURE,SEX,AGE,EDU_LEV_HIGHEST,LABOUR_PROFESS_STATUS_B,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_MEASURE,NOTE_SEX,NOTE_AGE,NOTE_EDU_LEV_HIGHEST,NOTE_LABOUR_PROFESS_STATUS_B,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,2,Y20-24,99,99,2023,209,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,2,Y25-34,99,99,2023,383,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,2,Y35-44,99,99,2023,540,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,2,Y45-54,99,99,2023,590,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,2,Y55-59,99,99,2023,374,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,2,Y60-64,99,99,2023,308,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,2,Y65-74,99,99,2023,480,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,9,Y_GE14,99,99,2023,6899,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,9,Y_GE75,99,99,2023,811,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,9,Y14-17,99,99,2023,257,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,9,Y18-19,99,99,2023,149,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,9,Y20-24,99,99,2023,376,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,9,Y25-34,99,99,2023,829,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,9,Y35-44,99,99,2023,1006,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,9,Y45-54,99,99,2023,1217,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,9,Y55-59,99,99,2023,682,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,9,Y60-64,99,99,2023,637,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGQ,THV,9,Y65-74,99,99,2023,935,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,1,Y_GE14,99,99,2023,2.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,1,Y_GE75,99,99,2023,3.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,1,Y14-17,99,99,2023,2.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,1,Y18-19,99,99,2023,2.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,1,Y20-24,99,99,2023,3.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,1,Y25-34,99,99,2023,2.4,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,1,Y35-44,99,99,2023,2.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,1,Y45-54,99,99,2023,3.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,1,Y55-59,99,99,2023,3.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,1,Y60-64,99,99,2023,3.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,1,Y65-74,99,99,2023,2.4,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,2,Y_GE14,99,99,2023,3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,2,Y_GE75,99,99,2023,3.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,2,Y14-17,99,99,2023,2.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,2,Y18-19,99,99,2023,2.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,2,Y20-24,99,99,2023,2.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,2,Y25-34,99,99,2023,3.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,2,Y35-44,99,99,2023,2.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,2,Y45-54,99,99,2023,3.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,2,Y55-59,99,99,2023,2.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,2,Y60-64,99,99,2023,2.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,2,Y65-74,99,99,2023,3.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,9,Y_GE14,99,99,2023,3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,9,Y_GE75,99,99,2023,3.4,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,9,Y14-17,99,99,2023,2.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,9,Y18-19,99,99,2023,2.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,9,Y20-24,99,99,2023,3.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,9,Y25-34,99,99,2023,2.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,9,Y35-44,99,99,2023,2.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,9,Y45-54,99,99,2023,3.4,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,9,Y55-59,99,99,2023,3.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,9,Y60-64,99,99,2023,2.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,HSC,9,Y65-74,99,99,2023,2.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,1,Y_GE14,99,99,2023,731,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,1,Y_GE75,99,99,2023,94,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,1,Y14-17,99,99,2023,26,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,1,Y18-19,99,99,2023,13,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,1,Y20-24,99,99,2023,58,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,1,Y25-34,99,99,2023,75,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,1,Y35-44,99,99,2023,94,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,1,Y45-54,99,99,2023,141,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,1,Y55-59,99,99,2023,85,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,1,Y60-64,99,99,2023,63,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,1,Y65-74,99,99,2023,80,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,2,Y_GE14,99,99,2023,809,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,2,Y_GE75,99,99,2023,147,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,2,Y14-17,99,99,2023,31,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,2,Y18-19,99,99,2023,14,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,2,Y20-24,99,99,2023,39,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,2,Y25-34,99,99,2023,98,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,2,Y35-44,99,99,2023,86,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,2,Y45-54,99,99,2023,168,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,2,Y55-59,99,99,2023,63,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,2,Y60-64,99,99,2023,47,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,2,Y65-74,99,99,2023,117,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,9,Y_GE14,99,99,2023,1540,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,9,Y_GE75,99,99,2023,241,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,9,Y14-17,99,99,2023,57,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,9,Y18-19,99,99,2023,27,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,9,Y20-24,99,99,2023,97,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,9,Y25-34,99,99,2023,174,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,9,Y35-44,99,99,2023,180,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,9,Y45-54,99,99,2023,309,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,9,Y55-59,99,99,2023,148,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,9,Y60-64,99,99,2023,110,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_WALLET_STRANGV,THV,9,Y65-74,99,99,2023,197,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,1,Y_GE14,99,99,2023,26.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,1,Y_GE75,99,99,2023,21.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,1,Y14-17,99,99,2023,26.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,1,Y18-19,99,99,2023,27.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,1,Y20-24,99,99,2023,26.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,1,Y25-34,99,99,2023,25.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,1,Y35-44,99,99,2023,26.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,1,Y45-54,99,99,2023,25.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,1,Y55-59,99,99,2023,29.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,1,Y60-64,99,99,2023,31.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,1,Y65-74,99,99,2023,27.9,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,2,Y_GE14,99,99,2023,23.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,2,Y_GE75,99,99,2023,18.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,2,Y14-17,99,99,2023,19.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,2,Y18-19,99,99,2023,17.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,2,Y20-24,99,99,2023,24.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,2,Y25-34,99,99,2023,24.1,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,2,Y35-44,99,99,2023,25,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,2,Y45-54,99,99,2023,23.4,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,2,Y55-59,99,99,2023,26.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,2,Y60-64,99,99,2023,27.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,2,Y65-74,99,99,2023,23.5,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,9,Y_GE14,99,99,2023,24.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,9,Y_GE75,99,99,2023,19.4,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,9,Y14-17,99,99,2023,23.4,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,9,Y18-19,99,99,2023,22.2,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,9,Y20-24,99,99,2023,25.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,9,Y25-34,99,99,2023,25,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,9,Y35-44,99,99,2023,25.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,9,Y45-54,99,99,2023,24.7,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,9,Y55-59,99,99,2023,27.8,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,9,Y60-64,99,99,2023,29.3,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,HSC,9,Y65-74,99,99,2023,25.6,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,1,Y_GE14,99,99,2023,6659,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,1,Y_GE75,99,99,2023,609,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,1,Y14-17,99,99,2023,325,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,1,Y18-19,99,99,2023,160,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,1,Y20-24,99,99,2023,396,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,1,Y25-34,99,99,2023,812,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,1,Y35-44,99,99,2023,928,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,1,Y45-54,99,99,2023,1183,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,1,Y55-59,99,99,2023,686,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,1,Y60-64,99,99,2023,630,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,1,Y65-74,99,99,2023,929,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,2,Y_GE14,99,99,2023,6198,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,2,Y_GE75,99,99,2023,774,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,2,Y14-17,99,99,2023,207,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,2,Y18-19,99,99,2023,104,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,2,Y20-24,99,99,2023,347,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,2,Y25-34,99,99,2023,724,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,2,Y35-44,99,99,2023,878,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,2,Y45-54,99,99,2023,1088,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,2,Y55-59,99,99,2023,653,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,2,Y60-64,99,99,2023,581,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,2,Y65-74,99,99,2023,844,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,9,Y_GE14,99,99,2023,12857,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,9,Y_GE75,99,99,2023,1382,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,9,Y14-17,99,99,2023,531,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,9,Y18-19,99,99,2023,264,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,9,Y20-24,99,99,2023,743,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,9,Y25-34,99,99,2023,1536,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,9,Y35-44,99,99,2023,1806,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,9,Y45-54,99,99,2023,2271,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,9,Y55-59,99,99,2023,1339,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,9,Y60-64,99,99,2023,1210,,,,,,,,,,,,,
IT1:83_63_DF_DCCV_AVQ_PERSONE_123(1.0),A,IT,14_YESTRUST,THV,9,Y65-74,99,99,2023,1774,,,,,,,,,,,,,
